,time,X_value,Y_value,Z_value
19688,49.373,-0.52195,-2.96172,-1.14207
19689,49.3735,-0.52195,-2.96172,-1.14207
19690,49.3736,-0.5004,-2.95932,-1.19235
19691,49.3773,-0.3783,-2.9713,-1.32643
19692,49.3777,-0.30168,-2.98327,-1.39826
19693,49.3795,-0.10535,-2.99763,-1.50121
19694,49.3812,0.09817,-3.02636,-1.58501
19695,49.3841,0.21309,-3.03833,-1.62811
19696,49.3854,0.4621,-3.07904,-1.69994
19697,49.3875,0.58899,-3.11256,-1.72148
19698,49.3929,1.13967,-3.23706,-1.76458
19699,49.3944,1.13967,-3.23706,-1.76458
19700,49.3945,1.25699,-3.29452,-1.78134
19701,49.3958,1.51079,-3.40945,-1.80289
19702,49.3973,1.76458,-3.54353,-1.78373
19703,49.3991,1.87711,-3.61775,-1.77655
19704,49.4072,2.15485,-3.79253,-1.85077
19705,49.4073,2.39906,-3.89549,-1.99443
19706,49.4073,2.50441,-4.10139,-2.07584
19707,49.4073,2.71271,-4.3073,-2.27696
19708,49.4132,3.18678,-4.57785,-2.56427
19709,49.4132,3.32804,-4.66884,-2.64807
19710,49.4136,3.4717,-4.75742,-2.74144
19711,49.4153,3.60817,-4.85798,-2.83482
19712,49.4174,3.88351,-5.07347,-3.0096
19713,49.4192,4.16843,-5.29853,-3.25143
19714,49.4214,4.29054,-5.42303,-3.39029
19715,49.4231,4.56349,-5.73429,-3.60578
19716,49.4252,4.66165,-5.92104,-3.69915
19717,49.4271,4.69517,-6.43342,-3.88112
19718,49.432,4.65208,-7.71196,-4.16843
19719,49.432,4.65208,-7.71196,-4.16843
19720,49.433,4.70475,-8.03758,-4.24026
19721,49.4353,4.84601,-8.69601,-4.41025
19722,49.4372,4.96094,-9.01923,-4.50842
19723,49.44,5.29374,-9.68724,-4.77658
19724,49.4411,5.55472,-10.01765,-4.94418
19725,49.4433,6.16526,-10.77903,-5.27219
19726,49.4451,6.75185,-11.66251,-5.56908
19727,49.4476,7.08226,-12.11742,-5.71035
19728,49.4519,8.83487,-13.98735,-5.82527
19729,49.452,8.83487,-13.98735,-5.82527
19730,49.453,9.33049,-14.47579,-5.67443
19731,49.455,10.40552,-15.48856,-5.08065
19732,49.4573,11.50688,-15.977,-4.61377
19733,49.4594,11.98335,-16.99217,-3.47409
19734,49.4614,12.72557,-18.08396,-2.49483
19735,49.4636,12.93627,-18.65858,-2.1764
19736,49.4654,13.06077,-19.76474,-1.91542
19737,49.4677,12.90514,-20.72484,-2.11654
19738,49.473,12.69923,-21.61312,-3.06467
19739,49.473,12.56515,-21.73762,-3.49804
19740,49.4735,12.41192,-21.77114,-3.93379
19741,49.477,12.24432,-21.70171,-4.32645
19742,49.4787,11.83729,-21.31144,-4.96094
19743,49.4796,11.6242,-20.98582,-5.23149
19744,49.4814,11.11901,-20.05205,-5.68161
19745,49.4833,10.60903,-18.87646,-6.13653
19746,49.4857,10.35524,-18.21564,-6.36877
19747,49.4883,9.79737,-16.78147,-6.72552
19748,49.4931,8.41827,-14.45184,-6.70397
19749,49.4931,8.41827,-13.6737,-6.70397
19750,49.494,7.9897,-12.91232,-6.55313
19751,49.4955,7.5276,-12.17728,-6.34722
19752,49.4978,6.55313,-10.71199,-5.79175
19753,49.4999,5.48768,-9.35683,-4.92502
19754,49.5012,4.91784,-8.70079,-4.50603
19755,49.5034,3.60817,-7.50845,-3.59141
19756,49.5052,2.31287,-6.522,-2.46371
19757,49.5072,1.65444,-6.12456,-1.8819
19758,49.5128,-1.01517,-5.48768,0.38069
19759,49.5129,-1.01517,-5.48768,0.38069
19760,49.5133,-1.64726,-5.53796,0.84039
19761,49.517,-2.9713,-5.95217,1.76458
19762,49.5175,-3.65127,-6.28737,2.24583
19763,49.5198,-4.98249,-7.19719,3.28973
19764,49.522,-6.22751,-8.3656,4.348
19765,49.5242,-6.8165,-9.03839,4.80531
19766,49.525,-7.85562,-10.48213,5.49247
19767,49.5272,-8.70079,-11.26267,5.79893
19768,49.5327,-9.79977,-14.59071,5.55472
19769,49.5327,-9.79977,-14.59071,5.55472
19770,49.5343,-10.13496,-15.4742,5.26022
19771,49.5414,-10.69523,-17.19329,4.5994
19772,49.5414,-11.04479,-18.69929,4.11097
19773,49.5415,-11.11183,-19.29786,3.98407
19774,49.5425,-10.98014,-20.08078,3.79014
19775,49.5441,-10.53241,-20.36331,3.62254
19776,49.5458,-10.1613,-20.31542,3.50522
19777,49.5477,-9.11022,-19.84854,3.12932
19778,49.5526,-6.90988,-18.51972,1.89627
19779,49.5527,-6.09343,-17.95467,1.43417
19780,49.5543,-5.28416,-17.36089,1.0032
19781,49.5555,-4.49884,-16.74077,0.61772
19782,49.5571,-3.07425,-15.53884,0.03352
19783,49.5591,-1.91781,-14.53085,-0.61533
19784,49.5611,-1.40065,-14.12862,-1.05109
19785,49.563,-0.46449,-13.47258,-2.0088
19786,49.5658,-0.05507,-13.19724,-2.48047
19787,49.5673,0.62491,-12.74951,-3.29692
19788,49.5718,1.43656,-12.15094,-4.44138
19789,49.572,1.43656,-12.15094,-4.44138
19790,49.5729,1.51558,-12.0863,-4.70236
19791,49.5754,1.5467,-12.07193,-5.24346
19792,49.5773,1.506,-12.09588,-5.49486
19793,49.5794,1.32643,-12.21559,-5.67204
19794,49.5811,1.07982,-12.26348,-5.16684
19795,49.5832,0.94813,-12.36882,-4.66165
19796,49.5862,0.61054,-12.45741,-3.39748
19797,49.5877,0.42139,-12.5029,-2.72708
19798,49.592,-0.12211,-12.5867,-0.27055
19799,49.5923,-0.12211,-12.5867,-0.27055
19800,49.5935,-0.16042,-12.53882,0.25379
19801,49.5952,-0.1676,-12.26826,1.20432
19802,49.5973,-0.06465,-12.09827,2.15724
19803,49.5995,0.05507,-12.07193,2.55469
19804,49.6015,0.28013,-12.12461,3.02397
19805,49.6035,0.4166,-12.14376,3.10298
19806,49.6057,0.68955,-12.17728,3.03833
19807,49.6072,0.94095,-12.24193,2.83722
19808,49.6124,1.36234,-12.2539,2.32963
19809,49.6124,1.48684,-12.23953,2.1309
19810,49.614,1.59698,-12.21559,1.92021
19811,49.6161,1.69036,-12.17489,1.70472
19812,49.6172,1.85796,-12.11742,1.24263
19813,49.6195,1.90584,-12.10306,1.01757
19814,49.6213,1.98485,-12.04081,0.54589
19815,49.6231,1.99922,-11.98574,0.12211
19816,49.6251,1.93697,-11.97856,-0.06225
19817,49.6279,1.70712,-11.99771,-0.37351
19818,49.6327,1.16122,-11.97616,-0.91701
19819,49.6328,1.16122,-11.97616,-0.91701
19820,49.6332,1.05588,-11.91152,-1.0056
19821,49.6357,0.93856,-11.81096,-1.08221
19822,49.6375,0.94813,-11.49252,-1.15165
19823,49.6397,0.98405,-11.10944,-1.13728
19824,49.6414,0.99841,-10.92268,-1.09418
19825,49.643,1.02475,-10.60903,-0.92419
19826,49.6454,1.07982,-10.28102,-0.68237
19827,49.6477,1.11813,-10.10623,-0.53153
19828,49.6589,1.40783,-9.44063,-0.02155
19829,49.6589,1.40783,-9.44063,-0.02155
19830,49.6589,1.56107,-9.27303,0.07901
19831,49.659,1.96809,-8.91628,0.20351
19832,49.659,2.20513,-8.7415,0.22985
19833,49.6603,2.69595,-8.41109,0.21548
19834,49.6658,3.16284,-8.11899,0.15084
19835,49.6659,3.40945,-7.98012,0.11971
19836,49.6659,3.89788,-7.72393,0.0
19837,49.6677,4.33124,-7.54197,-0.1245
19838,49.6727,4.73588,-7.4007,-0.23464
19839,49.6736,4.82686,-7.4007,-0.23464
19840,49.6736,4.82686,-7.37437,-0.26816
19841,49.6754,4.91784,-7.36718,-0.34478
19842,49.6772,4.90347,-7.41746,-0.45491
19843,49.6791,4.87474,-7.43901,-0.50519
19844,49.6809,4.75982,-7.48211,-0.55308
19845,49.6831,4.57067,-7.49887,-0.5866
19846,49.6892,4.46772,-7.49169,-0.59378
19847,49.6892,4.23547,-7.46535,-0.56505
19848,49.6928,3.86436,-7.2786,-0.4621
19849,49.6934,3.86436,-7.2786,-0.4621
19850,49.6934,3.74225,-7.18282,-0.40224
19851,49.6957,3.61775,-7.06551,-0.34478
19852,49.6972,3.35438,-6.78537,-0.24422
19853,49.6992,3.10537,-6.49567,-0.19394
19854,49.7013,2.98327,-6.34962,-0.19154
19855,49.7048,2.78215,-6.05512,-0.26576
19856,49.7054,2.63131,-5.92583,-0.38308
19857,49.707,2.58103,-5.61936,-0.43815
19858,49.7123,2.10457,-5.1453,-0.34238
19859,49.7127,2.10457,-5.1453,-0.34238
19860,49.7134,1.92021,-5.04953,-0.23464
19861,49.7151,1.55628,-4.89629,0.00958
19862,49.717,1.38868,-4.81728,0.16042
19863,49.7192,0.99602,-4.6856,0.47167
19864,49.721,0.55068,-4.6018,0.80448
19865,49.7234,0.31126,-4.54673,0.94813
19866,49.7259,-0.14845,-4.49166,1.2115
19867,49.7273,-0.3759,-4.50842,1.35037
19868,49.7324,-1.2115,-4.78855,1.64247
19869,49.7324,-1.2115,-4.78855,1.64247
19870,49.7336,-1.36234,-4.87474,1.62332
19871,49.7355,-1.46051,-4.95615,1.4198
19872,49.7372,-1.47487,-4.9777,1.22108
19873,49.7393,-1.49403,-4.9777,1.19474
19874,49.7409,-1.41741,-4.9753,1.13249
19875,49.7434,-1.32403,-4.96094,1.07982
19876,49.7453,-1.07264,-4.87235,1.03193
19877,49.7471,-0.82842,-4.75264,1.19953
19878,49.7526,-0.56984,-4.63053,1.69275
19879,49.7526,-0.49801,-4.63771,1.81247
19880,49.7534,-0.40703,-4.6856,1.87232
19881,49.7557,-0.32323,-4.75742,1.85317
19882,49.7571,-0.18915,-4.98488,1.6329
19883,49.7591,-0.15563,-5.1453,1.49163
19884,49.7609,-0.18196,-5.52838,1.21869
19885,49.7631,-0.31844,-5.92822,1.06785
19886,49.7652,-0.39027,-6.11977,1.02714
19887,49.7672,-0.41182,-6.53398,1.02475
19888,49.7727,-0.15802,-7.2331,1.2546
19889,49.7744,-0.15802,-7.2331,1.2546
19890,49.7761,-0.09098,-7.38394,1.3384
19891,49.7761,0.09098,-7.63055,1.47487
19892,49.7774,0.18915,-7.74069,1.52994
19893,49.7795,0.34238,-7.95618,1.60895
19894,49.7812,0.40463,-8.05195,1.61374
19895,49.7831,0.51716,-8.2387,1.59219
19896,49.7927,0.66321,-8.38475,1.53473
19897,49.7927,0.73744,-8.45418,1.51079
19898,49.7928,0.87152,-8.80854,1.34079
19899,49.793,0.87152,-8.80854,1.34079
19900,49.7937,0.91461,-8.88994,1.24502
19901,49.7958,1.06545,-9.02402,0.95771
19902,49.7987,1.16362,-9.07909,0.79011
19903,49.7994,1.34558,-9.1605,0.44055
19904,49.8015,1.47248,-9.2012,0.07183
19905,49.8037,1.52994,-9.21796,-0.10295
19906,49.8075,1.66881,-9.2419,-0.50759
19907,49.8075,1.85077,-9.23951,-0.92658
19908,49.8123,2.26259,-9.18923,-1.40065
19909,49.8126,2.3847,-9.18923,-1.40065
19910,49.813,2.3847,-9.17247,-1.52276
19911,49.8153,2.64567,-9.15571,-1.68078
19912,49.8171,2.89468,-9.12698,-1.77416
19913,49.8203,3.02157,-9.12219,-1.80528
19914,49.8215,3.27776,-9.10303,-1.86514
19915,49.8231,3.51719,-9.06712,-1.86753
19916,49.8259,3.63211,-9.05275,-1.84599
19917,49.8272,3.78295,-9.00487,-1.79571
19918,49.8322,3.929,-8.93064,-1.86514
19919,49.8325,3.929,-8.93064,-1.86514
19920,49.8336,3.99604,-8.91628,-1.90824
19921,49.8353,4.06069,-8.88994,-1.97049
19922,49.8369,4.14449,-8.83727,-2.07584
19923,49.8395,4.22589,-8.77023,-2.17879
19924,49.8411,4.25941,-8.74868,-2.22907
19925,49.8438,4.31688,-8.70319,-2.33681
19926,49.8466,4.40786,-8.66009,-2.43737
19927,49.8473,4.51321,-8.63375,-2.51878
19928,49.8527,4.77658,-8.59305,-2.44455
19929,49.8527,4.77658,-8.59305,-2.44455
19930,49.8533,4.73588,-8.60742,-2.27696
19931,49.8553,4.62813,-8.64812,-1.87951
19932,49.857,4.57785,-8.67206,-1.66642
19933,49.8591,4.54912,-8.69122,-1.30488
19934,49.8609,4.62095,-8.68164,-0.98644
19935,49.8632,4.69757,-8.65051,-0.82363
19936,49.8654,4.84601,-8.59545,-0.4166
19937,49.8673,4.91066,-8.58587,-0.18675
19938,49.8728,5.04234,-8.58587,0.9218
19939,49.8729,5.02558,-8.61699,1.25939
19940,49.8733,5.02558,-8.61699,1.25939
19941,49.8755,4.99925,-8.65051,1.91063
19942,49.877,4.95615,-8.73671,2.50681
19943,49.8791,4.93699,-8.78459,2.76299
19944,49.8817,4.91066,-8.88515,3.11735
19945,49.8842,4.88432,-8.95459,3.22509
19946,49.8861,4.87474,-9.14852,3.3041
19947,49.8871,4.91545,-9.37359,3.21072
19948,49.8929,5.09023,-9.82371,2.64567
19949,49.8929,5.15008,-9.99131,2.36554
19950,49.8942,5.21473,-10.1613,2.06147
19951,49.8954,5.2674,-10.34327,1.74064
19952,49.8971,5.36078,-10.74072,1.10615
19953,49.8991,5.32966,-11.17887,0.52195
19954,49.9013,5.30571,-11.41351,0.24661
19955,49.909,5.22431,-11.85405,-0.26337
19956,49.909,5.15248,-12.0432,-0.49801
19957,49.909,4.95375,-12.3784,-0.92658
19958,49.9129,4.45575,-12.78064,-1.39586
19959,49.9129,4.45575,-12.78064,-1.39586
19960,49.9137,4.29772,-12.81655,-1.37671
19961,49.9165,4.02238,-12.78064,-1.13249
19962,49.919,3.90027,-12.73994,-0.95292
19963,49.9193,3.74225,-12.56994,-0.52435
19964,49.921,3.70394,-12.45741,-0.29689
19965,49.9237,3.73507,-12.13897,0.13169
19966,49.9255,3.89309,-11.71279,0.51716
19967,49.9272,4.01999,-11.4566,0.67519
19968,49.9332,4.82207,-10.40073,0.86912
19969,49.9332,4.82207,-10.40073,0.86912
19970,49.9338,5.05192,-10.11821,0.82363
19971,49.9364,5.49486,-9.59386,0.61054
19972,49.9375,5.92583,-9.34964,0.44534
19973,49.9399,6.13892,-8.92346,0.08619
19974,49.9413,6.50524,-8.56911,-0.23224
19975,49.9438,6.66327,-8.42545,-0.36393
19976,49.9449,6.93143,-8.19081,-0.5842
19977,49.9469,7.11339,-8.04955,-0.74701
19978,49.9528,7.30254,-7.94899,-0.82842
19979,49.9528,7.36239,-7.97054,-0.79011
19980,49.953,7.41028,-8.01364,-0.71828
19981,49.9631,7.42704,-8.06631,-0.61293
19982,49.9631,7.4869,-8.20279,-0.30168
19983,49.9631,7.49887,-8.29377,-0.09817
19984,49.9662,7.49647,-8.4901,0.35914
19985,49.9663,7.43422,-8.67446,0.77575
19986,49.9663,7.37197,-8.75826,0.99123
19987,49.9675,7.17085,-8.95219,1.3815
19988,49.9731,6.43102,-9.20359,1.75979
19989,49.9731,6.43102,-9.29936,1.81247
19990,49.9731,6.11258,-9.39753,1.85317
19991,49.9751,5.74387,-9.49809,1.86753
19992,49.9774,4.93699,-9.74949,1.80289
19993,49.9791,4.10618,-10.04638,1.64487
19994,49.9814,3.74465,-10.19722,1.52994
19995,49.9844,3.16523,-10.50847,1.24742
19996,49.9887,2.7175,-10.81254,1.00081
19997,49.9888,2.52835,-10.94423,0.91222
19998,49.9931,1.89866,-11.44224,0.87152
19999,49.9931,1.89866,-11.44224,0.87152
20000,49.9932,1.7574,-11.54519,0.95053
20001,49.9951,1.48684,-11.6697,1.20911
20002,49.9981,1.36713,-11.70322,1.31685
20003,50.0009,1.13728,-11.72476,1.39826
20004,50.0009,0.92898,-11.68167,1.25699
20005,50.0035,0.83081,-11.64096,1.12291
20006,50.0055,0.66321,-11.50928,0.80687
20007,50.0075,0.53871,-11.43745,0.40942
20008,50.0126,0.43815,-11.08549,-0.54111
20009,50.0127,0.43815,-11.08549,-0.54111
20010,50.0135,0.44055,-11.01127,-0.95771
20011,50.0158,0.44294,-10.92029,-1.90105
20012,50.0177,0.48604,-10.93944,-2.85398
20013,50.0203,0.51477,-10.98733,-3.28734
20014,50.0215,0.56505,-11.17647,-4.0128
20015,50.0241,0.53392,-11.47097,-4.47729
20016,50.0265,0.49801,-11.63857,-4.57546
20017,50.0275,0.39745,-12.03841,-4.4342
20018,50.0332,0.13408,-12.85965,-3.51001
20019,50.0332,0.03352,-13.17809,-3.13171
20020,50.0339,-0.06704,-13.5085,-2.73426
20021,50.0359,-0.17957,-13.84609,-2.31287
20022,50.0401,-0.419,-14.52606,-1.48924
20023,50.0402,-0.67997,-15.17731,-0.63927
20024,50.0422,-0.87152,-15.53645,-0.19154
20025,50.0463,-1.31685,-16.28107,0.61293
20026,50.0463,-1.52036,-16.645,0.96968
20027,50.047,-1.93218,-17.32737,1.60895
20028,50.0526,-2.50441,-18.4431,2.62173
20029,50.0552,-2.50441,-18.4431,2.62173
20030,50.0552,-2.60258,-18.68971,2.79412
20031,50.0564,-2.76539,-19.11828,3.04791
20032,50.0581,-2.8444,-19.30983,3.14129
20033,50.0595,-2.99045,-19.72643,3.24903
20034,50.0616,-3.08143,-19.91079,3.22748
20035,50.0635,-3.20833,-20.22923,3.08622
20036,50.0657,-3.32086,-20.42316,3.00721
20037,50.0671,-3.3879,-20.48541,3.03594
20038,50.0727,-3.39269,-20.59795,3.15326
20039,50.0728,-3.39269,-20.59795,3.15326
20040,50.0735,-3.36874,-20.59795,3.19875
20041,50.0759,-3.29931,-20.56203,3.24903
20042,50.0776,-3.23227,-20.46387,3.26819
20043,50.0796,-3.21791,-20.38725,3.261
20044,50.0814,-3.20354,-20.17655,3.20833
20045,50.0835,-3.20593,-20.08318,3.15805
20046,50.0861,-3.1772,-19.90361,2.83003
20047,50.0875,-3.1772,-19.76713,2.29611
20048,50.0927,-3.54832,-19.63066,1.51558
20049,50.0934,-3.67042,-19.54686,1.25699
20050,50.1069,-3.78535,-19.42954,1.01278
20051,50.107,-3.91464,-19.29307,0.81405
20052,50.107,-4.08224,-18.92435,0.47885
20053,50.107,-4.13252,-18.67774,0.35435
20054,50.107,-4.33843,-18.21085,0.19154
20055,50.107,-4.56588,-17.75355,0.11253
20056,50.107,-4.63532,-17.50215,0.07901
20057,50.1076,-4.61616,-16.9371,-0.02634
20058,50.1134,-4.29772,-15.66095,-0.419
20059,50.1135,-4.29772,-15.66095,-0.419
20060,50.1135,-4.09421,-15.30899,-0.59857
20061,50.1157,-3.81647,-14.94028,-0.80448
20062,50.1176,-3.1796,-14.22678,-1.2546
20063,50.1195,-2.43977,-13.48216,-1.67599
20064,50.122,-2.01837,-13.0895,-1.85796
20065,50.1236,-1.06306,-12.25869,-2.17879
20066,50.126,-0.14126,-11.42787,-2.43258
20067,50.1282,0.30886,-11.03042,-2.51878
20068,50.1329,1.89148,-9.78301,-2.49244
20069,50.1329,1.89148,-9.78301,-2.49244
20070,50.1336,2.20034,-9.58189,-2.47089
20071,50.136,2.85158,-9.27303,-2.51159
20072,50.1379,3.13411,-9.14852,-2.55948
20073,50.14,3.58902,-8.92107,-2.68877
20074,50.1414,3.89788,-8.65291,-2.73905
20075,50.1438,4.06787,-8.49968,-2.74144
20076,50.146,4.58264,-8.10223,-2.75342
20077,50.1476,5.17642,-7.61619,-2.63849
20078,50.1532,5.67204,-7.18282,-2.36554
20079,50.1542,5.67204,-7.18282,-2.36554
20080,50.1543,5.66485,-7.12536,-2.29372
20081,50.1561,5.65288,-7.05114,-2.11175
20082,50.1575,5.64809,-6.99368,-1.98964
20083,50.1595,5.60739,-6.99368,-1.96331
20084,50.1615,5.55472,-6.95058,-1.97767
20085,50.1636,5.51641,-6.84284,-2.02316
20086,50.1656,5.51641,-6.77819,-2.04232
20087,50.1679,5.5188,-6.68242,-1.97049
20088,50.1746,5.58345,-6.48609,-1.66402
20089,50.1746,5.64091,-6.39271,-1.52755
20090,50.1746,5.73429,-6.29694,-1.39586
20091,50.1756,5.83485,-6.21554,-1.27375
20092,50.1771,5.95217,-6.11498,-1.06785
20093,50.1797,5.92822,-6.09103,-0.9218
20094,50.1818,5.8564,-6.10301,-0.84278
20095,50.1835,5.62894,-6.14131,-0.66561
20096,50.1855,5.32726,-6.17005,-0.56744
20097,50.188,5.16206,-6.21075,-0.35435
20098,50.1927,4.58982,-6.13892,0.16281
20099,50.1928,4.58982,-6.13892,0.16281
20100,50.1934,4.47251,-6.11498,0.28731
20101,50.1956,4.22829,-6.03118,0.48604
20102,50.1978,4.10139,-5.98329,0.55308
20103,50.1996,3.81647,-5.91146,0.6704
20104,50.2014,3.5986,-5.82527,0.75659
20105,50.2037,3.47888,-5.77978,0.78053
20106,50.2056,3.17241,-5.70077,0.76617
20107,50.2075,3.00721,-5.6457,0.73025
20108,50.2126,2.44695,-5.41106,0.68955
20109,50.2126,2.44695,-5.41106,0.68955
20110,50.2136,2.33202,-5.3512,0.68476
20111,50.216,2.12612,-5.23149,0.71349
20112,50.2179,1.90345,-5.11896,0.77814
20113,50.2196,1.81247,-5.03755,0.82602
20114,50.2214,1.6712,-4.88432,0.93616
20115,50.2235,1.61374,-4.80052,0.98644
20116,50.2256,1.51079,-4.65208,1.08221
20117,50.2275,1.43896,-4.5156,1.14925
20118,50.2328,1.21869,-4.18519,1.12052
20119,50.2328,1.21869,-4.18519,1.12052
20120,50.2329,1.14925,-4.10618,1.09179
20121,50.2356,1.07982,-4.03675,1.04151
20122,50.2445,0.90025,-3.89309,0.91461
20123,50.2445,0.7925,-3.82366,0.85236
20124,50.2445,0.56744,-3.69437,0.71349
20125,50.2445,0.31844,-3.5124,0.60336
20126,50.2452,0.19154,-3.42142,0.54589
20127,50.2474,-0.06465,-3.24903,0.42618
20128,50.2523,-0.52913,-2.86834,0.20591
20129,50.2524,-0.52913,-2.86834,0.20591
20130,50.2534,-0.59617,-2.77975,0.13887
20131,50.2553,-0.72786,-2.68877,0.03113
20132,50.2572,-0.77335,-2.51638,-0.01676
20133,50.2594,-0.82363,-2.35118,-0.15323
20134,50.2617,-0.85715,-2.26498,-0.22506
20135,50.265,-0.88828,-2.11654,-0.34478
20136,50.2651,-0.89067,-1.96331,-0.49801
20137,50.2675,-0.87391,-1.88429,-0.57941
20138,50.2725,-0.8763,-1.66163,-0.85476
20139,50.2725,-0.8763,-1.66163,-0.85476
20140,50.2732,-0.85236,-1.59938,-0.91461
20141,50.2757,-0.82842,-1.47727,-1.02714
20142,50.2772,-0.79969,-1.40783,-1.07024
20143,50.2789,-0.73983,-1.32403,-1.21629
20144,50.2815,-0.65603,-1.25221,-1.34798
20145,50.2831,-0.60096,-1.22826,-1.4198
20146,50.285,-0.419,-1.15883,-1.59698
20147,50.2943,-0.17239,-1.1301,-1.81486
20148,50.2944,0.33999,-1.12052,-2.12851
20149,50.2944,0.33999,-1.12052,-2.12851
20150,50.2944,0.68476,-1.13728,-2.2147
20151,50.2957,0.88349,-1.20671,-2.24583
20152,50.298,1.30249,-1.35277,-2.26259
20153,50.2992,1.50839,-1.43896,-2.2602
20154,50.3012,1.90824,-1.64008,-2.19555
20155,50.3033,2.31048,-1.88429,-2.07105
20156,50.3059,2.48286,-2.0064,-1.99443
20157,50.3072,2.82046,-2.2602,-1.82204
20158,50.3123,3.56268,-2.72708,-1.5874
20159,50.3123,3.56268,-2.72708,-1.5874
20160,50.3133,3.75662,-2.83961,-1.5491
20161,50.3154,3.94337,-2.94735,-1.51079
20162,50.3178,4.24984,-3.16044,-1.43896
20163,50.3194,4.49405,-3.43339,-1.35995
20164,50.3213,4.58743,-3.57226,-1.33122
20165,50.3252,4.77179,-3.86436,-1.32164
20166,50.3255,4.90108,-4.17083,-1.37671
20167,50.3273,4.90108,-4.34082,-1.43896
20168,50.333,4.91305,-5.14051,-1.96091
20169,50.3335,4.91305,-5.14051,-1.96091
20170,50.3335,4.90108,-5.37036,-2.18597
20171,50.3355,4.82207,-5.854,-2.60018
20172,50.3379,4.75742,-6.12216,-2.81088
20173,50.3394,4.52997,-6.7327,-3.26579
20174,50.3411,4.24984,-7.43901,-3.75662
20175,50.343,4.07984,-7.81491,-3.9721
20176,50.3449,3.78056,-8.60742,-4.42223
20177,50.3471,3.70394,-9.01444,-4.6856
20178,50.352,3.93379,-10.63776,-5.80133
20179,50.3521,3.93379,-10.63776,-5.80133
20180,50.353,4.10618,-11.08549,-6.024
20181,50.3551,4.518,-12.08151,-6.24427
20182,50.3577,5.11657,-13.1302,-6.16286
20183,50.3593,5.55232,-13.60906,-6.0216
20184,50.361,6.60341,-14.57635,-5.50683
20185,50.3633,7.91308,-15.06238,-5.12135
20186,50.3651,8.59784,-16.05601,-4.07984
20187,50.3672,9.93145,-17.10949,-2.86595
20188,50.3722,11.26267,-18.99857,-1.38629
20189,50.3725,11.42548,-19.73601,-1.11334
20190,50.3732,11.44224,-20.51175,-0.9601
20191,50.3759,11.36323,-21.29708,-0.9218
20192,50.3773,11.06155,-22.69054,-1.1708
20193,50.3793,10.71677,-23.57403,-1.83641
20194,50.3814,10.56833,-23.76078,-2.2602
20195,50.3833,10.32411,-23.77515,-3.01679
20196,50.3855,10.20201,-23.63868,-3.35198
20197,50.3872,9.93385,-23.17419,-4.00562
20198,50.3927,9.51724,-21.23482,-5.43979
20199,50.3938,9.51724,-21.23482,-5.43979
20200,50.3942,9.50767,-20.49978,-5.76781
20201,50.3963,9.53879,-18.84773,-6.23469
20202,50.3976,9.55795,-17.94509,-6.36638
20203,50.3993,9.63217,-16.00812,-6.3999
20204,50.4009,9.66569,-14.99774,-6.34243
20205,50.403,9.56992,-13.01767,-6.13892
20206,50.4051,9.28739,-11.08789,-5.82288
20207,50.408,9.08867,-10.14694,-5.63373
20208,50.4132,7.89153,-6.79735,-4.33603
20209,50.4135,7.48929,-6.05512,-3.92661
20210,50.4136,7.48929,-6.05512,-3.92661
20211,50.4152,6.53398,-4.72869,-2.90186
20212,50.4172,5.99766,-4.16604,-2.27456
20213,50.4192,4.8101,-3.27537,-1.01996
20214,50.4293,3.57465,-2.77257,-0.07183
20215,50.4293,2.96651,-2.65525,0.30168
20216,50.4294,1.80528,-2.64089,0.89785
20217,50.4294,0.60096,-2.89228,1.57783
20218,50.4323,-1.28094,-3.65127,3.11974
20219,50.433,-1.91063,-3.65127,3.66563
20220,50.4331,-2.52835,-4.42701,4.16843
20221,50.4358,-3.12932,-4.90587,4.5994
20222,50.4376,-4.2642,-5.98569,5.13572
20223,50.4393,-4.78855,-6.59144,5.22191
20224,50.4415,-5.82048,-7.8628,5.08783
20225,50.4434,-6.74228,-9.12458,4.84601
20226,50.4454,-7.21395,-9.73991,4.65208
20227,50.4476,-8.20997,-10.93465,4.20195
20228,50.4526,-9.80934,-13.09429,3.53156
20229,50.4526,-9.80934,-13.09429,3.53156
20230,50.4529,-10.06553,-13.55638,3.50282
20231,50.4556,-10.27862,-13.99454,3.53395
20232,50.4588,-10.60185,-14.75592,3.78295
20233,50.4594,-10.7886,-15.42152,4.21392
20234,50.4609,-10.8724,-15.7232,4.41504
20235,50.4632,-11.01127,-16.31459,4.72151
20236,50.465,-11.06634,-16.86048,4.6832
20237,50.4668,-11.05437,-17.12864,4.47011
20238,50.472,-10.74072,-18.35212,2.40385
20239,50.472,-10.74072,-18.35212,2.40385
20240,50.4733,-10.51805,-18.68013,1.64247
20241,50.4752,-9.88596,-19.40081,-0.11014
20242,50.4773,-9.50527,-19.83657,-1.10376
20243,50.4788,-8.59545,-20.81343,-3.13889
20244,50.4807,-7.49647,-21.8717,-4.73109
20245,50.4831,-6.83087,-22.3314,-5.15727
20246,50.4856,-5.18361,-23.00659,-5.24825
20247,50.4873,-3.13171,-23.14545,-4.99446
20248,50.4933,0.21309,-22.50139,-3.3017
20249,50.4934,0.21309,-22.50139,-3.3017
20250,50.4934,1.26897,-22.05127,-2.98805
